fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
7.3,2011-09-03 11:50:07,-73.96603499999998,40.76781,-73.976739,40.780737,2.0
8.9,2012-09-02 15:38:00,-73.982555,40.77538300000001,-74.005305,40.740202,2.0
5.0,2013-02-10 01:00:27,-73.987905,40.745817,-73.989263,40.737461,2.0
6.0,2013-04-12 06:44:02,-73.97092099999998,40.755909,-73.97246,40.743475,1.0
5.0,2014-02-05 20:23:00,-73.98598199999998,40.752315,-73.9814,40.747207,1.0
7.5,2014-11-08 13:11:37,-74.006918,40.729232,-73.992813,40.724233,1.0
4.9,2012-07-28 02:09:00,-74.00532199999998,40.728427,-73.98665,40.750562,5.0
7.0,2013-12-07 19:58:00,-73.96510500000002,40.775055,-73.950822,40.783132,2.0
6.1,2009-12-08 07:42:17,-73.984566,40.7749,-74.00288,40.760419,1.0
4.9,2010-06-16 22:40:00,-74.00818000000002,40.745902,-73.99685500000002,40.744627,3.0
8.1,2012-03-05 22:35:57,-73.972826,40.749,-73.99903499999998,40.728189,1.0
5.5,2013-05-01 12:47:00,-74.014987,40.709305,-74.0179,40.706,1.0
12.5,2014-07-17 18:03:00,-73.97879,40.736385,-73.98745,40.750042,1.0
6.1,2010-04-18 13:16:44,-73.947006,40.776035,-73.938777,40.796499,1.0
7.5,2015-06-03 16:41:05,-73.95874786376955,40.77225875854492,-73.94756317138672,40.78199768066406,2.0
8.5,2015-06-19 07:03:30,-73.99022674560547,40.75596237182617,-73.96977996826173,40.76301193237305,1.0
3.7,2010-07-21 07:42:00,-73.977773,40.754755,-73.973672,40.759957,3.0
7.7,2010-08-19 20:09:13,-74.004183,40.725304,-73.985601,40.756833,1.0
5.5,2013-04-14 22:32:34,-73.989837,40.741997,-73.976865,40.745333,1.0
6.1,2011-12-31 12:14:04,-73.97524399999998,40.763435,-73.985878,40.751893,2.0
12.0,2013-09-23 13:55:00,-73.98012,40.752447,-73.973465,40.764812,1.0
7.5,2014-08-24 11:24:47,-73.955516,40.721943,-74.002605,40.760442,4.0
6.5,2010-11-30 15:35:00,-73.949168,40.777213,-73.96217800000002,40.773412,1.0
5.0,2012-09-09 18:53:16,-73.993648,40.762107,-73.984362,40.774005,2.0
16.0,2013-01-21 17:56:00,-73.98217199999998,40.77816,-73.984887,40.73651,6.0
18.5,2014-09-23 15:00:29,-74.006337,40.748536,-73.98266,40.766458,1.0
17.5,2015-01-06 15:34:18,-73.99018859863281,40.72335815429688,-73.99659729003906,40.6933708190918,1.0
9.5,2015-01-15 04:51:09,-73.93692016601562,40.83398818969727,-73.95841217041014,40.81362915039063,2.0
5.3,2009-09-17 08:25:01,-73.978629,40.760242,-73.97709499999998,40.758117,1.0
30.67,2010-02-14 22:53:00,-73.874535,40.7739,-74.00811800000002,40.739083,1.0
10.1,2011-10-10 11:05:04,-73.99211600000002,40.737493,-73.972768,40.761151,1.0
4.5,2012-03-04 19:57:42,-74.005936,40.717622,-74.00277700000002,40.728687,1.0
24.0,2012-12-12 20:32:00,-73.99234799999998,40.734622,-73.921938,40.766252,2.0
6.5,2011-02-12 03:02:00,-74.00551,40.726262,-74.00604799999998,40.739932,1.0
31.7,2012-01-13 21:14:00,0.0,0.0,0.0,0.0,1.0
9.5,2015-06-10 19:15:35,-74.00177764892578,40.727970123291016,-73.98890686035155,40.745281219482415,1.0
6.5,2010-09-30 18:02:40,-73.97601800000002,40.744833,-73.995159,40.732597,2.0
4.5,2009-06-26 00:56:20,-73.944681,40.787355,-73.953503,40.775451,1.0
14.9,2010-09-28 08:29:25,-73.978324,40.73681,-74.01401800000002,40.714284,1.0
6.1,2012-07-21 11:22:00,-73.973505,40.752267,-73.973545,40.76483,1.0
5.3,2012-06-10 10:00:00,-73.98408,40.742927,-73.98408,40.742927,5.0
12.0,2013-09-07 03:03:52,-74.006566,40.744145,-73.994844,40.718598,1.0
11.0,2014-05-17 23:00:00,-73.986852,40.738812,-73.963267,40.76222,2.0
5.7,2010-12-31 13:25:30,-73.95562199999998,40.779017,-73.967171,40.769264,3.0
15.7,2011-06-19 09:29:34,-73.98998,40.756845,-73.98163199999998,40.690092,1.0
5.3,2012-03-25 19:12:52,-73.966574,40.770556,-73.953283,40.767813,1.0
13.0,2013-11-11 22:33:00,-73.984165,40.764932,-73.978285,40.72947,2.0
6.1,2011-06-01 19:43:00,-73.981923,40.77854,-73.964062,40.777122,1.0
9.5,2014-04-02 19:22:00,-73.985635,40.760572,-73.98480500000002,40.743705,2.0
20.2,2009-02-05 00:18:50,-73.97655400000002,40.739781,-73.964212,40.673851,1.0
14.0,2014-12-27 18:52:25,-74.008018,40.739424,-74.009928,40.706037,1.0
9.3,2009-06-22 09:28:06,-73.97921600000002,40.747212,-74.005515,40.727443,1.0
9.7,2010-12-21 20:56:00,-73.959,40.771688,-73.97698299999998,40.795277,1.0
21.0,2013-09-23 17:25:00,-73.959478,40.774122,-74.00059300000002,40.739015,1.0
40.33,2014-05-07 07:30:00,-73.876402,40.77324,-73.971907,40.757627,1.0
8.9,2009-08-04 13:40:00,-73.999537,40.761845,-73.99131700000002,40.750352,3.0
9.3,2010-02-21 03:19:31,-74.00447199999998,40.722806,-73.98034799999998,40.761798,1.0
9.3,2010-06-07 14:58:32,-74.00842,40.736917,-73.987971,40.719997,2.0
8.5,2009-11-08 18:59:00,-73.966973,40.76377700000001,-73.98559499999998,40.731405,1.0
6.1,2009-11-14 11:47:00,-73.98665799999998,40.72989000000001,-74.003175,40.726695,1.0
25.5,2013-09-16 07:34:00,-73.873082,40.774107,-73.918693,40.70007,1.0
9.0,2014-08-30 23:49:43,-73.983357,40.739031,-73.96983900000002,40.750792,3.0
15.5,2014-09-23 13:55:29,-73.99695899999998,40.737425,-74.002721,40.760602,1.0
6.5,2015-05-30 16:58:04,-74.0054931640625,40.72684860229492,-74.01226043701173,40.72050857543945,6.0
5.3,2009-11-08 16:12:00,-74.00406,40.713085,-73.99802700000002,40.72100800000001,1.0
6.5,2012-01-04 08:17:00,-74.016032,40.706117,-74.013927,40.716835,4.0
5.7,2012-05-16 20:53:41,-73.981303,40.743865,-73.97410699999998,40.731215,1.0
12.9,2012-05-26 20:16:37,-73.991006,40.734206,-73.95393100000003,40.779099,2.0
6.5,2012-11-24 18:42:44,-73.987135,40.749705,-73.985079,40.760149,3.0
6.0,2014-08-21 10:07:00,-73.977588,40.77398,-73.98392,40.761532,6.0
57.33,2015-01-26 07:00:45,-73.99005126953125,40.747154235839844,-73.8024139404297,40.66027069091797,2.0
5.7,2010-02-20 15:45:02,-73.99045799999998,40.751281,-73.985647,40.761981,2.0
4.1,2010-04-02 10:10:00,-73.96119300000002,40.771902,-73.966752,40.762223,1.0
5.7,2011-06-09 15:35:13,-73.99245,40.749565,-74.006475,40.735842,1.0
4.1,2011-07-22 14:45:00,-74.005882,40.726572,-73.99875300000002,40.734607,1.0
6.0,2014-08-13 09:15:00,-73.967487,40.76682,-73.973552,40.76367,1.0
7.3,2010-01-10 20:32:00,-73.990698,40.736502,-73.975927,40.730787,1.0
7.7,2012-07-08 11:09:00,-74.007195,40.711735,-73.99409,40.740688,1.0
8.5,2012-12-04 22:27:13,-73.988825,40.736957,-73.973148,40.762668,1.0
57.33,2013-11-06 12:34:45,-73.776687,40.6453,-73.958122,40.808114,1.0
9.3,2009-03-18 13:12:33,-73.98725999999998,40.752941,-74.000006,40.726475,1.0
3.7,2011-07-07 16:00:02,-73.9824,40.7773,-73.9768,40.7824,1.0
45.0,2011-12-17 05:25:00,-73.963286,40.757737,-73.785285,40.645541,1.0
6.1,2011-02-01 20:02:04,-73.991546,40.739101,-73.98328000000002,40.730467,1.0
5.0,2014-09-10 04:05:24,-73.980223,40.763289,-73.974067,40.764804,2.0
21.0,2015-06-04 07:59:54,-74.00601196289062,40.735687255859375,-73.9554443359375,40.77690124511719,1.0
4.1,2010-01-15 21:45:00,-73.99205,40.744338,-73.983637,40.755723,1.0
4.9,2011-12-17 22:11:00,-73.94989,40.776302,-73.958877,40.771517,1.0
19.3,2012-10-09 22:13:21,-73.998077,40.72555,-73.954009,40.742495,2.0
12.0,2013-09-17 17:35:00,-73.98808000000002,40.754762,-73.983407,40.72646,1.0
10.5,2014-11-12 12:34:00,-73.97197299999998,40.761837,-73.955265,40.776925,1.0
10.5,2009-04-07 09:50:00,-73.97081,40.788382,-73.967783,40.760307,1.0
6.5,2009-09-16 14:39:00,-73.95004300000002,40.776242,-73.96093499999998,40.770782,5.0
4.5,2011-09-01 19:53:00,-73.975303,40.764408,-73.967968,40.770182,5.0
5.5,2013-06-12 08:08:45,-73.98031999999998,40.765836,-73.98736,40.751766,1.0
6.5,2014-06-11 21:23:00,0.0,0.0,0.0,0.0,5.0
57.54,2015-05-17 11:32:35,-73.80496978759766,40.65055847167969,-73.99146270751955,40.7494010925293,1.0
6.9,2009-05-01 20:56:38,0.0,0.0,0.0,0.0,4.0
9.5,2013-02-11 21:45:00,-73.985502,40.71759,-73.946503,40.718677,1.0
12.5,2013-10-28 10:45:00,-73.988247,40.730262,-73.963065,40.755565,1.0
7.5,2015-05-15 06:41:08,-73.9505615234375,40.77108383178711,-73.9469451904297,40.785057067871094,1.0
12.5,2011-06-08 07:04:00,-74.005607,40.720355,-73.97163499999998,40.760362,1.0
27.5,2013-04-10 06:59:04,-73.985656,40.723101,-73.870304,40.773486,1.0
7.5,2015-02-05 17:20:41,-73.98585510253906,40.74166870117188,-73.98956298828125,40.74819564819336,1.0
6.5,2012-12-02 01:00:00,-73.990353,40.750992,-73.988688,40.768923,5.0
8.0,2013-01-19 02:37:00,-73.98612,40.722195,-73.976138,40.743957,1.0
6.0,2014-01-11 08:28:13,-73.953681,40.78201,-73.945216,40.779306,3.0
6.5,2011-03-10 20:17:13,-73.970171,40.784209,-73.950673,40.782501,1.0
8.9,2011-05-23 18:04:07,-73.988736,40.74801400000001,-73.96643399999998,40.75852,1.0
12.5,2009-11-11 16:10:36,-74.00498499999998,40.740736,-73.967999,40.768487,1.0
9.3,2010-08-31 18:12:35,-73.991422,40.73174,-73.988073,40.750473,2.0
4.9,2010-10-05 06:29:00,-73.990487,40.755983,-73.977665,40.756793,1.0
4.9,2012-06-19 00:29:54,-73.962917,40.810862,-73.955265,40.808555,1.0
8.5,2015-03-10 19:44:45,-73.95458984375,40.76533889770508,-73.96502685546875,40.774940490722656,1.0
10.9,2009-12-22 12:19:05,-73.99800400000002,40.725857,-73.991754,40.749033,1.0
3.3,2010-02-02 23:46:57,-73.98003800000002,40.765768,-73.98584,40.763236,1.0
7.3,2012-02-18 13:07:00,-74.041883,40.730172,-73.991085,40.738618,1.0
8.5,2010-10-04 08:31:00,-73.990325,40.772093,-73.970228,40.794242,2.0
13.3,2012-07-11 09:42:00,-74.00709499999998,40.707347,-73.992215,40.743698,2.0
9.3,2011-01-29 19:00:56,-73.975748,40.788838,-73.953165,40.80735900000001,2.0
45.0,2011-05-17 19:18:00,-73.78515300000002,40.648527,-73.987758,40.77622,1.0
7.7,2011-11-27 15:50:27,-73.99335500000002,40.752433,-73.973962,40.76491400000001,2.0
108.0,2014-12-12 10:13:00,-74.01357,40.70593,-74.00074000000002,40.73896,1.0
8.5,2011-07-23 23:03:00,-73.97860899999998,40.736686,-73.98692,40.718314,1.0
7.7,2012-01-08 21:19:00,-73.98135,40.750288,-73.955278,40.777713,1.0
8.5,2012-04-21 01:00:29,0.0,0.0,0.0,0.0,2.0
8.0,2013-11-06 08:03:58,-73.966891,40.77012,-73.97239499999998,40.786305,2.0
16.6,2009-02-07 21:53:40,-73.978608,40.762113,-73.978307,40.762792,1.0
9.0,2014-12-28 15:57:00,-73.98956,40.74339000000001,-73.96217,40.75649,1.0
8.5,2015-06-02 18:38:41,-73.95867156982422,40.764427185058594,-73.97535705566406,40.752201080322266,1.0
8.1,2009-01-20 15:15:00,-73.953725,40.7668,-73.979067,40.76666,1.0
11.5,2012-11-12 17:45:00,-73.978578,40.750472,-73.952223,40.781075,1.0
6.5,2011-01-12 05:17:00,-74.00039699999998,40.747877,-73.993053,40.76775,1.0
14.5,2010-08-08 15:55:00,-73.972342,40.757108,-73.990275,40.756427,3.0
12.9,2011-08-01 21:28:00,-73.971287,40.75115,-74.00305300000002,40.70835,4.0
3.7,2012-06-20 07:14:40,-73.976955,40.755902,-73.97172900000002,40.763206,1.0
8.0,2012-09-20 17:10:27,-74.004609,40.751962,-73.99229,40.759929,1.0
8.5,2014-02-28 17:39:00,-73.991162,40.770027,-73.99061999999998,40.750922,1.0
24.1,2009-07-24 23:32:46,-73.987774,40.721345,-73.991377,40.750105,1.0
6.9,2010-12-03 13:02:08,-73.976692,40.750651,-73.970301,40.765282,1.0
15.5,2013-12-15 02:58:00,-73.946675,40.78246,-73.951992,40.819217,1.0
4.0,2014-09-07 13:42:00,-73.969915,40.76015,-73.97506800000002,40.760145,1.0
4.9,2011-10-10 11:30:24,-73.995029,40.760236,-73.981474,40.760446,1.0
14.5,2013-12-03 00:44:00,-73.977587,40.762932,-73.912728,40.766705,2.0
6.5,2014-06-19 10:45:31,-73.96375,40.756978,-73.967952,40.768841,1.0
3.7,2010-03-10 10:07:00,-74.008587,40.73311,-74.00689,40.725878,1.0
4.1,2010-06-10 15:28:00,-74.01289799999998,40.7171,-74.008043,40.714652,1.0
5.3,2011-04-19 14:25:36,-73.990236,40.738116,-73.989873,40.731853,1.0
8.9,2011-06-21 21:52:00,-73.95389200000002,40.788027,-73.97248,40.756467,1.0
16.0,2013-11-06 14:08:00,-73.99521,40.739807,-73.965395,40.763682,1.0
12.1,2012-07-18 09:20:00,-74.000262,40.747842,-73.97469,40.756072,1.0
7.5,2014-08-15 07:11:00,-73.990695,40.750422,-73.976295,40.756565,1.0
3.3,2012-03-12 12:39:44,-73.95620600000002,40.775554,-73.959525,40.773956,1.0
7.3,2012-08-12 13:14:52,-73.984724,40.758524,-73.98643,40.747164,2.0
5.0,2014-12-31 20:58:00,-73.96943,40.79041,-73.97876,40.77756,1.0
9.7,2010-06-30 14:00:04,-73.962825,40.758451,-73.983979,40.770433,3.0
8.5,2012-02-16 13:07:30,-74.003277,40.748971,-73.985493,40.749021,1.0
7.5,2012-11-20 06:59:38,-73.985202,40.744815,-73.971337,40.761942,1.0
5.5,2013-10-24 10:04:53,-73.986975,40.733394,-73.986213,40.740339,1.0
6.5,2013-11-26 10:53:00,-73.978402,40.736747,-73.969385,40.749502,1.0
21.5,2014-03-22 18:21:00,-73.94580699999999,40.777775,-74.00157,40.747482,6.0
14.0,2014-08-09 01:25:06,-73.992351,40.749545,-74.013407,40.71542,1.0
12.1,2009-04-30 12:19:07,-73.955892,40.764043,-73.99217900000002,40.735466,1.0
13.3,2010-09-24 20:02:00,-73.97355,40.794662,-73.967913,40.754638,1.0
6.5,2012-10-09 11:42:54,-73.953889,40.787311,-73.939,40.800107,1.0
23.5,2012-11-09 15:36:16,-73.94151600000002,40.798802,-73.994826,40.748729,2.0
4.0,2013-03-25 15:47:00,-73.991295,40.765287,-73.98349499999998,40.77111,6.0
14.9,2010-01-26 11:38:30,-73.978961,40.758907,-74.01389499999998,40.715384,1.0
20.5,2010-06-18 15:52:49,-73.980012,40.766774,-73.994434,40.717289,2.0
3.7,2010-12-02 08:41:00,-73.984923,40.753492,-73.981248,40.752242,1.0
13.0,2013-10-26 02:35:10,-74.004248,40.742418,-73.984755,40.75921500000001,2.0
11.5,2014-09-13 21:05:00,-74.01714799999998,40.705455,-74.00430300000002,40.730537,1.0
11.3,2012-06-27 12:05:49,-73.974918,40.758494,-73.998571,40.723249,1.0
8.5,2009-06-09 19:27:42,-73.967701,40.792737,-73.955045,40.780105,1.0
10.5,2010-12-19 20:58:00,-74.005025,40.708125,-73.97843,40.73938,5.0
7.7,2011-05-20 08:34:24,-73.995882,40.75922,-73.972235,40.759251,1.0
8.1,2011-10-06 23:31:04,-73.9994,40.7438,-73.9904,40.7248,0.0
48.0,2013-04-19 16:49:00,-73.87094499999998,40.7737,0.0,0.0,1.0
4.1,2009-09-28 13:19:31,-73.955444,40.779436,-73.948512,40.779892,1.0
6.1,2011-05-21 20:45:00,-73.99756500000002,40.750567,-73.98554200000002,40.762217,1.0
15.7,2011-12-26 12:00:00,-73.86279499999998,40.769027,-73.923467,40.739772,1.0
8.1,2012-08-28 10:21:34,-73.970161,40.759543,-73.99369300000002,40.740193,1.0
20.27,2009-09-11 20:12:00,-73.92981,40.767497,-73.980822,40.744488,2.0
10.1,2010-08-06 02:12:47,-73.983841,40.767227,-73.98285,40.731389,1.0
13.5,2014-10-22 08:41:00,-73.97341,40.74369,-74.01146999999997,40.70239,1.0
4.1,2010-10-25 19:45:00,-73.98214499999997,40.778395,-73.98765300000002,40.775305,1.0
8.1,2010-01-29 16:45:00,-73.95320699999998,40.78282700000001,-73.97995,40.780893,1.0
5.7,2009-05-27 11:22:00,-73.978838,40.736248,-73.980558,40.7454,1.0
4.5,2010-08-20 17:08:00,0.0,0.0,0.0,0.0,1.0
5.3,2012-06-30 19:53:08,-74.001471,40.735769,-73.997364,40.726002,1.0
8.5,2013-12-22 10:51:39,-73.981219,40.759397,-73.986476,40.775831,2.0
11.0,2014-05-22 15:29:28,-74.008717,40.713968,-73.98849200000002,40.720092,1.0
13.7,2009-05-15 09:15:00,-73.95102800000002,40.782935,-73.98225,40.760473,2.0
11.7,2010-06-17 20:58:00,-74.01584799999998,40.709925,-73.984527,40.750157,3.0
7.3,2011-11-06 15:19:00,-73.97661,40.78252,-73.98233499999998,40.773407,2.0
4.1,2011-11-23 22:47:14,-73.9818,40.7717,-73.9856,40.7688,2.0
2.9,2012-07-20 08:17:40,-73.981236,40.753534,-73.983721,40.749928,1.0
28.5,2013-06-20 09:31:00,-73.984998,40.724335,-73.87049,40.773812,5.0
21.0,2015-03-10 08:06:11,-73.92423248291014,40.77449035644531,-73.9439926147461,40.756690979003906,1.0
8.5,2013-02-07 07:34:42,-73.99155999999998,40.749917,-73.972971,40.76236,1.0
7.5,2015-01-18 18:10:01,-73.98058319091797,40.74248504638672,-73.99462890625,40.75038146972656,2.0
13.0,2014-12-21 13:59:00,-73.98949,40.75731,-73.95239000000002,40.76879,5.0
8.9,2012-08-25 18:48:00,-74.00246800000002,40.739732,-74.009697,40.709845,1.0
34.5,2014-11-23 19:21:00,-73.98934,40.73611,-73.90654,40.82937,1.0
20.0,2010-03-14 10:21:11,-73.993633,40.677836,-73.97880699999997,40.65083,1.0
8.5,2013-04-20 08:16:00,-73.970102,40.75284,-73.988948,40.741407,1.0
7.5,2013-07-18 05:15:37,-73.958536,40.768758,-73.977184,40.751769,1.0
5.7,2009-11-22 01:46:39,-73.993935,40.741468,-74.00357199999998,40.732435,2.0
10.5,2010-10-22 00:40:00,-73.986223,40.761973,-73.947008,40.777423,1.0
8.1,2012-06-13 11:47:00,0.0,0.0,0.0,0.0,1.0
20.0,2013-02-02 19:30:00,-73.98634,40.750197,-73.91738199999998,40.76145,2.0
9.5,2013-03-14 20:52:00,-73.97381999999998,40.751977,-73.974857,40.75992700000001,2.0
17.0,2015-04-24 12:02:40,-73.9915313720703,40.74993133544922,-73.97126007080078,40.7611198425293,1.0
13.1,2009-04-08 18:07:57,0.0,0.0,0.0,0.0,1.0
5.3,2011-11-10 11:44:00,-73.96755,40.7877,-73.961892,40.778617,1.0
6.0,2013-07-21 19:56:00,-73.977862,40.680267,-73.98876800000002,40.66555,1.0
18.9,2011-05-29 04:45:16,-73.984553,40.717281,-73.912415,40.771884,1.0
7.7,2011-09-19 21:31:14,-73.97253,40.74915900000001,-73.979499,40.725222,1.0
6.1,2012-07-24 22:11:09,-74.00012,40.734682,-73.996597,40.72211400000001,1.0
13.5,2013-01-26 12:19:00,0.0,0.0,0.0,0.0,2.0
24.0,2013-05-23 17:23:00,-74.010202,40.72068,-73.890722,40.749092,1.0
9.0,2014-03-09 14:37:00,-74.005402,40.739887,-73.992703,40.725342,2.0
11.3,2009-04-05 14:55:55,-73.987509,40.71983,-74.011292,40.704762,1.0
6.9,2009-04-23 23:01:00,-73.98899200000002,40.744842,-73.985215,40.75318,5.0
10.9,2009-09-24 09:33:00,-73.97724000000002,40.77663,-73.987278,40.752378,3.0
18.5,2011-12-08 18:18:37,-73.987791,40.732312,-73.982465,40.774859,1.0
7.5,2013-03-30 21:31:00,-73.98618,40.746267,-73.969402,40.75343,5.0
5.0,2014-01-03 12:18:03,-73.990495,40.757376,-73.985095,40.759336,3.0
10.0,2014-03-24 07:08:00,-73.992807,40.734165,-73.99606800000002,40.738535,1.0
6.9,2009-12-11 11:56:00,-73.962267,40.759033,-73.948673,40.773792,1.0
4.9,2009-12-11 11:56:00,-73.959452,40.781993,-73.975275,40.786032,3.0
6.9,2011-02-10 12:23:00,-73.993463,40.751775,-73.982067,40.755632,1.0
9.0,2014-06-19 11:33:00,-73.982662,40.76216,-73.991212,40.750407,2.0
6.5,2010-04-24 01:31:24,-73.98905699999997,40.739231,-73.980717,40.744074,1.0
10.5,2014-10-19 14:02:36,-73.992581,40.730559,-73.971897,40.747196,2.0
6.5,2011-04-07 13:06:30,-73.98188,40.77326400000001,-73.984645,40.75919,1.0
4.0,2014-05-04 04:06:00,-73.98188,40.756352,-73.987238,40.76080200000001,1.0
21.5,2013-02-15 04:29:34,-74.007287,40.743828,-73.946907,40.834882,1.0
10.5,2013-03-21 01:12:00,-73.997522,40.72074,-73.989143,40.754457,2.0
6.0,2013-04-30 20:18:00,0.0,0.0,0.0,0.0,1.0
6.9,2009-06-18 18:06:48,-73.971652,40.763198,-73.952472,40.772488,1.0
5.7,2009-08-28 21:26:00,-73.966417,40.761775,-73.961547,40.777065,2.0
9.3,2009-09-05 04:03:00,-73.968358,40.759055,-73.923112,40.744957,2.0
9.7,2010-04-24 22:33:32,-74.010274,40.719274,-73.989143,40.718951,2.0
10.1,2011-07-20 19:31:00,-73.98070200000002,40.768673,-73.98785699999998,40.728638,1.0
6.5,2011-10-03 12:44:40,-73.95757900000002,40.776848,-73.96008499999998,40.76277,1.0
8.0,2013-04-06 12:49:00,-74.003552,40.722302,-74.011275,40.708297,2.0
11.0,2014-02-23 17:38:33,-74.00282,40.73377,-74.00251,40.760734,1.0
6.1,2011-01-08 20:32:00,-73.962888,40.791847,-73.962888,40.791847,1.0
5.3,2012-04-13 22:22:05,-73.965396,40.755086,-73.95153499999998,40.773736,4.0
8.5,2012-06-11 18:57:13,-73.971889,40.759171,-73.950875,40.769713,1.0
11.7,2010-08-15 10:53:00,-73.967667,40.771887,-73.939593,40.816085,1.0
10.5,2012-06-01 19:42:49,-73.984185,40.737577,-74.008853,40.719935,1.0
5.3,2011-06-03 10:19:53,-73.982872,40.73904,-73.979686,40.752607,1.0
10.0,2012-12-12 02:17:32,-73.98679200000002,40.748715,-73.986142,40.724817,1.0
10.5,2013-09-05 18:23:00,-74.002195,40.755522,-73.990477,40.740205,1.0
6.5,2015-04-20 21:15:00,-73.99190521240234,40.7423210144043,-73.9781951904297,40.75112915039063,1.0
7.7,2011-08-13 18:37:08,-74.001538,40.73106,-74.00666600000002,40.7137,1.0
10.5,2012-04-02 17:08:50,-73.987853,40.749899,-73.964582,40.76481,1.0
5.0,2015-04-05 16:50:23,-74.00274658203125,40.73981094360352,-73.9914779663086,40.73504257202149,1.0
10.5,2010-08-06 07:18:51,-73.952303,40.772812,-73.93902299999998,40.804764,1.0
8.5,2012-06-22 23:44:00,-73.986222,40.756212,-73.999412,40.741037,1.0
5.7,2012-09-01 22:12:00,-73.9955,40.72151,-74.004802,40.709802,6.0
6.0,2012-12-24 13:47:00,-73.95908299999998,40.772102,-73.966502,40.767612,1.0
6.5,2013-02-25 00:01:00,-73.971795,40.787092,-73.956815,40.776502,1.0
7.5,2013-07-11 00:46:00,-73.977772,40.752007,-73.960465,40.769682,1.0
5.3,2009-06-29 13:02:57,-73.98683100000002,40.761557,-74.000621,40.75843,3.0
8.9,2011-06-12 19:56:27,-73.977166,40.774551,-73.955846,40.805357,1.0
34.3,2013-02-16 15:28:00,-73.99377,40.757197,-73.85906700000002,40.714297,1.0
5.7,2009-01-09 21:59:00,-73.97936,40.763165,-73.973647,40.75275300000001,2.0
10.5,2010-05-12 08:31:00,-73.98593000000002,40.761335,-73.985388,40.74097,3.0
16.0,2014-06-14 20:13:12,-73.989018,40.720332,-73.977087,40.681305,1.0
9.5,2014-08-05 23:20:00,-73.97359,40.75952,-73.969397,40.787862,1.0
7.3,2010-04-05 22:43:49,-74.008094,40.740355,-73.98353,40.73818,2.0
7.3,2011-09-04 04:02:28,-74.004901,40.741316,-73.983111,40.743565,1.0
5.0,2012-10-09 23:38:00,-73.977052,40.764367,-73.97832199999998,40.75787,2.0
6.5,2012-10-12 12:29:27,-73.961281,40.761017,-73.95521,40.770027,1.0
8.0,2012-12-04 22:39:00,-73.994702,40.721242,-74.00645,40.737802,5.0
9.5,2014-11-12 13:32:00,-73.985685,40.723155,-73.99194,40.737682,2.0
9.7,2009-07-31 19:19:25,-74.00341,40.73141,-73.977027,40.743734,2.0
8.0,2013-12-11 12:19:06,-73.975072,40.760573,-73.989986,40.75191,1.0
4.9,2009-01-30 19:02:00,-73.969887,40.756348,-73.98134,40.757938,5.0
9.3,2010-07-11 19:01:13,-73.96329200000002,40.768951,-73.976478,40.735943,1.0
4.5,2011-05-20 16:15:42,-73.972987,40.786658,-73.98062900000002,40.775117,1.0
2.5,2012-03-15 17:27:00,0.0,0.0,0.0,0.0,1.0
8.0,2014-11-10 20:17:00,-73.99394000000002,40.751325,-73.980847,40.741992,1.0
13.7,2009-11-11 13:35:00,-73.968913,40.75731,-73.98360500000003,40.764572,1.0
4.9,2011-10-13 17:06:21,-73.9859,40.7573,-73.9885,40.7463,2.0
8.1,2011-11-11 12:03:38,0.0,0.0,-73.99,40.7554,0.0
20.0,2015-03-23 18:29:43,-73.97913360595702,40.76541519165039,-73.998046875,40.71617889404297,1.0
6.5,2010-03-11 17:12:00,-73.967853,40.762933,-73.968935,40.767867,4.0
4.5,2011-01-05 20:28:00,-73.962188,40.763828,-73.962188,40.763828,1.0
36.83,2015-02-06 18:13:28,-73.8729476928711,40.77406311035156,-73.98612976074219,40.755653381347656,1.0
9.3,2010-07-24 13:47:00,-73.99134000000002,40.731803,-73.987402,40.758785,1.0
25.3,2012-08-20 05:34:28,-73.973169,40.748687,-73.87311700000002,40.774611,1.0
9.7,2012-09-02 12:23:00,-73.956498,40.766877,-73.98648,40.751867,1.0
5.5,2012-12-09 19:25:29,-73.997251,40.736744,-73.997022,40.747261,1.0
5.7,2009-09-14 23:43:06,-73.993196,40.7309,-74.00323,40.736185,1.0
5.7,2011-08-03 13:00:26,-73.988575,40.75349600000001,-73.98073199999997,40.75189500000001,1.0
6.1,2012-01-25 22:39:08,-73.979956,40.724594,-73.996684,40.72124,1.0
30.1,2012-06-07 18:58:00,-73.965907,40.805377,-73.961275,40.720695,1.0
6.5,2009-11-01 12:37:01,-73.959346,40.809285,-73.97300200000002,40.785272,1.0
3.7,2010-01-20 07:35:48,-73.977419,40.763189,-73.97649,40.757911,1.0
5.3,2010-01-20 12:16:05,-73.971935,40.751882,-73.98550300000002,40.738592,1.0
5.3,2010-10-21 07:46:20,-73.961136,40.771776,-73.973138,40.759488,1.0
5.7,2011-03-29 12:22:00,-73.999772,40.717948,-74.003295,40.723462,5.0
8.0,2013-06-30 12:34:33,-74.006222,40.734204,-74.001779,40.755758,1.0
13.0,2013-08-02 00:21:35,-73.998808,40.722826,-73.991656,40.691004,1.0
26.27,2010-07-27 17:38:00,-73.87315,40.774068,-73.973783,40.75593,3.0
18.1,2012-08-02 20:14:00,-74.005098,40.741695,-73.94783699999998,40.784282,1.0
