edible,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat
False,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,woods
False,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,paths
False,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,paths
False,knobbed,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,paths
False,knobbed,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods
False,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves
False,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,paths
True,bell,smooth,gray,False,none,free,crowded,broad,white,enlarging,,smooth,silky,white,white,partial,white,2,pendant,white,numerous,grasses
False,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths
False,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths
True,knobbed,smooth,white,False,none,free,crowded,broad,gray,enlarging,,silky,smooth,white,white,partial,white,2,pendant,white,scattered,grasses
False,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,paths
False,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,paths
False,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,paths
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,paths
False,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods
True,bell,fibrous,gray,False,none,free,crowded,broad,pink,enlarging,,silky,smooth,white,white,partial,white,2,pendant,white,numerous,grasses
False,knobbed,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,leaves
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,knobbed,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,paths
True,knobbed,smooth,white,False,none,free,crowded,broad,gray,enlarging,,smooth,silky,white,white,partial,white,2,pendant,white,scattered,grasses
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,woods
False,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths
False,knobbed,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,paths
False,knobbed,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,leaves
False,knobbed,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,paths
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,paths
False,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,woods
False,convex,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,leaves
False,convex,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,leaves
False,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,woods
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods
False,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,leaves
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,woods
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,woods
False,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,woods
False,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,woods
False,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,paths
False,knobbed,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,woods
False,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,paths
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods
False,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,paths
False,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,woods
False,convex,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,woods
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,leaves
False,knobbed,scaly,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,paths
True,knobbed,smooth,gray,False,none,free,crowded,broad,gray,enlarging,,silky,smooth,white,white,partial,white,2,pendant,white,scattered,grasses
False,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,woods
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,woods
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,woods
False,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,leaves
False,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods
False,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,paths
True,bell,smooth,white,False,none,free,crowded,broad,pink,enlarging,,silky,silky,white,white,partial,white,2,pendant,white,scattered,grasses
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,paths
False,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,woods
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,woods
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,woods
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,woods
False,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,woods
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,convex,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,paths
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,paths
False,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,paths
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,woods
False,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,leaves
False,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods
False,knobbed,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,woods
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,paths
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,leaves
False,knobbed,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,woods
False,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,woods
False,flat,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,paths
False,knobbed,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,convex,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,paths
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,woods
False,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,paths
False,knobbed,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,woods
True,convex,fibrous,gray,False,none,free,crowded,broad,white,enlarging,,smooth,silky,white,white,partial,white,2,pendant,white,scattered,grasses
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,leaves
False,convex,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,paths
False,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,woods
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,paths
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,woods
False,convex,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,paths
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,paths
False,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,paths
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,convex,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,paths
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,woods
False,convex,scaly,red,False,fishy,free,close,narrow,buff,tapering,,smooth,smooth,pink,pink,partial,white,1,evanescent,white,several,woods
False,flat,smooth,red,False,foul,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,woods
False,flat,smooth,red,False,fishy,free,close,narrow,buff,tapering,,smooth,silky,white,pink,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,silky,pink,white,partial,white,1,evanescent,white,several,paths
True,knobbed,fibrous,white,False,none,free,crowded,broad,pink,enlarging,,silky,silky,white,white,partial,white,2,pendant,white,numerous,grasses
False,convex,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,pink,partial,white,1,evanescent,white,several,paths
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,paths
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,woods
False,flat,scaly,brown,False,foul,free,close,narrow,buff,tapering,,smooth,smooth,white,white,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,smooth,silky,pink,pink,partial,white,1,evanescent,white,several,woods
False,flat,scaly,red,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths
True,bell,smooth,brown,False,none,attached,close,broad,orange,enlarging,,smooth,smooth,,,partial,orange,1,pendant,orange,several,leaves
False,flat,smooth,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,woods
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,paths
False,convex,smooth,red,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,brown,False,spicy,free,close,narrow,buff,tapering,,smooth,silky,white,white,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths
False,flat,smooth,brown,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,scaly,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths
False,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,smooth,white,white,partial,white,1,evanescent,white,several,paths
False,flat,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,pink,pink,partial,white,1,evanescent,white,several,leaves
False,flat,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,woods
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,smooth,white,pink,partial,white,1,evanescent,white,several,paths
False,flat,smooth,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,pink,pink,partial,white,1,evanescent,white,several,leaves
False,convex,smooth,red,False,spicy,free,close,narrow,buff,tapering,,silky,smooth,pink,white,partial,white,1,evanescent,white,several,paths
False,knobbed,scaly,brown,False,fishy,free,close,narrow,buff,tapering,,silky,silky,white,white,partial,white,1,evanescent,white,several,paths
False,convex,smooth,brown,False,spicy,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,paths
False,convex,scaly,red,False,foul,free,close,narrow,buff,tapering,,silky,silky,white,pink,partial,white,1,evanescent,white,several,woods
